"Name","Start","Z","p"
"1376","gt.45F06","2951",1.69085214006063,0.045432523009264
"1378","gt.45F06","3951",2.00401636840446,0.0225341535282124
"1379","gt.45F06","935",2.18979853792091,0.0142694254139344
"1385","gt.46C05","4484",2.20933564168242,0.0135756519346344
"1402","h.13D10","4113",1.85997851676703,0.0314442827434693
"1404","h.13E07","3344",2.9486236062581,0.0015959623336017
"1406","h.13E07","4260",1.77855488095731,0.037656383404146
"1407","h.13E07","900",1.88137778739296,0.0299602731350362
"1416","HLH54F.12B11","1888",1.70642507324731,0.0439644828078206
"1420","HmgZ.60C08","2474",2.28882162013522,0.0110448593818091
"1421","HmgZ.60C08","3781",2.10297061734475,0.0177341690178628
"1425","Hr38.36B12","3121",2.1278149553618,0.0166762144506115
"1428","Hr46.16B09","916",2.80839587613625,0.00248944901348858
"1435","Hs3st-A.59D10","3541",3.20049247190241,0.000685964766160592
"1436","hth.43E05","670",1.91852531288664,0.0275222178146484
"1448","hth.44C06","3981",2.35860895402812,0.00917178704987655
"1452","hth.44D09","1173",2.09063660608517,0.0182803258493761
"1465","hth.45E11","1234",1.70251663756658,0.0443292811531147
"1473","hth.46B03","6224",1.68545354762616,0.045950549944484
"1480","hth.46B05","3220",1.95445340571877,0.0253238100427542
"1487","hth.46B08","5045",2.39884724168408,0.00822338714366325
"1496","hth.46E04","4463",2.27542910954395,0.0114401003965944
"1497","hth.46E04","4498",1.71179154482549,0.0434675454012178
"1499","hth.46E11","4540",1.85729298127451,0.0316347412212176
"1506","igl.55E10","3351",1.65222923441023,0.0492439144879599
"1507","igl.55E10","375",1.79062510590715,0.0366767377216901
"1512","Ipp.51F05","1729",1.67123021426661,0.0473381072358699
"1517","Ipp.51F05","3545",2.51451774639202,0.00595976517769039
"1518","jar.43H10","606",1.97960818458339,0.0238737863032508
"1521","jar.45A05","2829",1.67368619829218,0.0470961438352573
"1526","jigr1.43E06","1424",1.76356529473963,0.0389025975350052
"1528","jigr1.43E06","533",2.50416096972397,0.00613710884395805
"1534","jigr1.45C04","228",1.80024522594057,0.0359109627586191
"1540","jigr1.46E09","5016",1.80024522594057,0.0359109627586191
"1553","kn.13A11","3443",1.70732483865068,0.0438808459304138
"1559","kn.13C11","2726",2.36447393425667,0.0090278489391783
"1564","kni.45C03","138",2.76721235379316,0.00282689571129333
"1574","Kr.80H05","608",2.55528733381249,0.00530500868181097
"1578","lea.28A12","1751",2.70239444577474,0.0034421019484542
"1581","lea.28A12","2828",1.96828451673629,0.0245176552187632
"1584","lea.28B05","1992",1.9821955838249,0.0237286773820194
"1592","lea.28E10","2164",1.83353298636407,0.0333616738508594
"1593","lea.28E10","3955",2.22855507617928,0.0129217614637717
"1596","lea.28F02","2510",1.94257042273122,0.0260340417292533
"1598","lea.28F02","2736",3.27062723836334,0.000536546279634094
"1605","lea.28F02","3590",2.02015658355496,0.021683574068663
"1606","lea.28F02","377",1.96828451673629,0.0245176552187632
"1613","Lim1.33D11","103",1.75404864582748,0.0397110860291879
"1614","Lim1.33D11","1083",1.76558100782083,0.0387330843146864
"1625","Lim1.33F01","19",2.4061879498071,0.00805998449796739
"1629","Lim1.34B04","3613",2.4061879498071,0.00805998449796739
"1636","Lim1.34E11","6811",2.02569078886854,0.0213982406025467
"1642","Lis-1.27H03","409",1.91166195819082,0.0279597833588948
"1659","Lmpt.28F06","759",1.95343758802062,0.0253838829693041
"1665","Lmpt.37B04","4606",2.21034354727793,0.0135406642579939
"1687","Mef2.44E08","1194",1.85997851676703,0.0314442827434693
"1688","Mef2.44E08","2397",3.01659519396826,0.00127815469131644
"1689","Mef2.45F04","3179",2.31472799399122,0.0103139113720582
"1691","Mef2.45F04","4541",1.77856146795191,0.0376558430204988
"1692","Mef2.45F04","4661",1.8135571394546,0.0348729670661756
"1704","milt.25H08","397",2.69520842732162,0.00351723066965796
"1718","mspo.48C08","1688",2.08224004675552,0.0186602745212087
"1722","mspo.49B08","625",1.68305314714419,0.0461824016828388
"1729","mspo.49G04","2929",1.76558100782083,0.0387330843146864
"1730","mspo.49G04","3171",1.9498828645746,0.0255950409701699
"1737","mspo.50A07","3727",2.17327103624219,0.0148799620351809
"1754","nAcRalpha-30D.21D02","4100",1.93252449499366,0.0266474008472003
"1756","nAcRalpha-30D.21D02","5102",2.71373771407228,0.00332644086489298
"1760","nAcRalpha-30D.21D06","403",1.93253076596468,0.0266470142371996
"1762","nAcRalpha-30D.21D06","4061",1.75393924089996,0.0397204593741743
"1764","nAcRalpha-30D.21D06","746",3.01074742044282,0.00130302766656311
"1765","nAcRalpha-34E.20A01","1553",2.44201098287364,0.00730285113861523
"1766","nAcRalpha-34E.20A01","475",2.09966216733658,0.0178792849300395
"1769","nAcRalpha-34E.20E12","3280",2.23441148234461,0.0127280054410019
"1776","nAcRalpha-7E.21A09","2044",1.80682746757385,0.0353945922764481
"1778","nAcRalpha-7E.21A09","3661",1.74673232256668,0.040341890435503
"1793","nAcRalpha-96Aa.23C10","269",1.77950741749616,0.0375783049533282
"1805","nAcRalpha-96Aa.23D01","187",2.31251035801544,0.0103747875873341
"1815","NAT1.69G10","1632",1.9091500635883,0.0281213680113719
"1827","net.12D11","441",1.79712466646954,0.0361579153025308
"1830","net.12E06","2117",1.79712466646954,0.0361579153025308
"1843","NetA.30C03","5006",1.80530293155713,0.0355136455803433
"1844","NetA.30C03","5520",1.97451511119349,0.024161600455623
"1851","NetA.30E02","5188",1.83737294314607,0.0330774291414152
"1860","NetB.30C07","460",1.76344655460233,0.0389126019078309
"1866","neuroligin.55G05","5242",2.3951047797402,0.00830780814366428
"1869","neuroligin.55G05","5438",2.18500150779899,0.0144443680185364
"1877","NK7.1.42B08","3635",1.88981971765235,0.0293910377716753
"1896","Nos.53D05","1684",2.23624097850171,0.0126679951400568
"1898","Nos.53D05","2001",2.19628744341335,0.0140356879536514
"1919","nub.13E08","1046",1.77855488095731,0.037656383404146
"1925","nub.13G06","3558",2.8152454144671,0.00243699987921989
"1926","nub.13G06","4692",1.71554059227157,0.0431230798889055
"1956","opa.77B03","291",2.32953645437814,0.0099153320580723
"1979","pdm2.11C12","4091",1.77424556174988,0.0380112704207048
"1985","pdm2.11E07","3172",2.14964506670623,0.0157916503747908
"1990","pdm2.11F06","181",1.85594060370022,0.0317310123226441
"2001","pdm3.10H09","1392",2.22251655073671,0.0131242083927921
"2008","pdm3.10H09","741",3.17966965740351,0.000737215152708396
"2009","pdm3.10H09","952",1.96898855902783,0.0244772024518441
"2011","pdm3.11B09","1210",1.89052591781714,0.0293438288167944
"2035","Plc21C.17B05","5166",1.93955965860113,0.0262166137912701
"2040","pnt.45C12","1649",1.71819999908545,0.0428800708574211
"2050","pog.72A02","1385",1.68059372107625,0.0464209281295537
"2058","pros.41A12","3402",1.70522020848943,0.0440766812093955
"2059","pros.41A12","797",2.04339646886448,0.0205066033748319
"2064","Psc.29F09","1345",1.76558100782083,0.0387330843146864
"2081","Pvf3.77C12","4550",1.95294221030958,0.0254132216448076
"2098","Pvf3.77D12","995",2.00626368887125,0.0224140609756244
"2100","Pvf3.77E01","1118",1.95294221030958,0.0254132216448076
"2122","rdgA.38C08","4280",2.47737054135256,0.00661772070772099
"2128","Rdl.70E12","2103",2.14136911417619,0.0161221418003139
"2131","Rdl.70F01","1866",1.74899770398144,0.0401457081465488
"2134","Rdl.70F01","493",2.14136911417619,0.0161221418003139
"2140","Rdl.70F07","4018",2.73269634674873,0.0031409108435759
"2141","Rdl.70F07","4193",2.29681033125648,0.0108147959752111
"2154","retn.9F02","4387",2.02911650979738,0.0212232123458446
"2166","robo3.45H04","3333",1.65158121812432,0.049309975707929
"2170","robo3.45H04","3869",1.82788614864156,0.0337833201475454
"2174","robo3.46A06","2244",1.81999114566512,0.0343801766493662
"2189","robo3.46F02","4084",1.75001168281411,0.040058148912243
"2199","rst.38C06","1983",1.92857950547358,0.0268915426704145
"2208","rst.38E07","3462",3.17285177244132,0.000754747850538725
"2213","rst.38F08","4136",1.97915964674586,0.023899017323279
"2221","Rx.77F09","1884",1.73689027297917,0.0412032703344256
"2230","sc.15A09","4725",1.87407122253115,0.0304603045599038
"2237","sc.15C11","3840",1.89937100374167,0.0287578565870838
"2240","Sema-1a.33E11","22",2.9549823052625,0.00156343492118899
"2260","Sema-1a.34C04","1347",1.83008260634905,0.0336187937184672
"2277","Sema-5c.71C08","1422",1.84993777667941,0.03216125916949
"2279","Sema-5c.71C08","494",2.07014625793359,0.0192193250822131
"2285","sif.71D07","1923",2.15313083886045,0.0156541986028833
"2288","sif.71D07","2517",1.85997851676703,0.0314442827434693
"2299","sif.71G10","2543",1.77391960419544,0.0380382247558296
"2303","sif.71G10","327",1.85371968206907,0.0318896371879267
"2322","sima.14F01","3124",2.06786762679564,0.0193262361638609
"2330","slou.40D04","1298",1.91565191190961,0.0277047085907492
"2340","slp1.35H02","2994",1.7501742382933,0.0400441263427578
"2346","slp2.79H10","3361",2.50675809979486,0.00609220328901216
"2355","sNPF-R.64H01","3787",2.52967386613778,0.00570842964719453
"2358","sNPF-R.64H01","5313",1.72001018952167,0.0427152947046021
"2361","Sox21a.43E09","1347",2.82958009412592,0.00233045660210747
"2387","Sox21b.73B12","3393",2.10609824463426,0.0175979096453288
"2397","Sox21b.73C03","1844",1.97944080123784,0.0238831992826626
"2404","SoxN.41F09","2913",1.67055714814209,0.0474045912966804
"2405","SoxN.41F09","3549",1.79341421587737,0.0364533580766934
"2407","SoxN.41F09","771",2.19663155744643,0.0140233852701294
"2408","SoxN.41F09","847",1.89936875783776,0.0287580041304068
"2412","SoxN.41G07","4149",1.68059372107625,0.0464209281295537
"2416","SoxN.41G08","451",1.79341421587737,0.0364533580766934
"2419","SoxN.42C10","2764",1.72719372195265,0.0420664389873912
"2420","SoxN.42C10","3222",2.13789084827723,0.0162628015970574
"2423","Sp1.85C01","1417",1.88997295594387,0.0293807885521571
"2433","sr.74D08","2233",2.68930885644762,0.00358000693895627
"2441","Src64B.33C08","1240",1.92044626269198,0.0274007773587492
"2442","Src64B.33C08","2625",1.97822255491835,0.0239518026693814
"2455","Src64B.34B03","2479",1.82321250983675,0.0341356055493309
"2456","Src64B.34B03","3753",2.08106991966853,0.0187137533346834
"2459","ss.15B02","3137",1.69718683583987,0.044830671561972
"2460","ss.15B02","4049",2.15493871910622,0.0155833149847449
"2465","ss.15B07","3432",1.9098605497644,0.0280755853358835
"2468","ss.15B07","479",1.65093521390599,0.0493759022209438
"2483","ss.15F02","514",1.9098605497644,0.0280755853358835
"2492","star1.64G10","3561",1.890131661713,0.0293701767734418
"2502","stg.31F05","379",1.66641445752638,0.0478154465900126
"2511","stg.32A01","3050",1.66641445752638,0.0478154465900126
"2514","stg.32B06","2487",1.71434419779245,0.0432327652140355
"2521","stg.32C02","1441",1.74350442758974,0.0406227707852698
"2536","stg.32E06","3214",2.17275585839064,0.0148993485937896
"2544","Sur-8.51E04","1348",1.87370258555765,0.0304857146861218
"2550","svp.31H02","2120",1.76558100782083,0.0387330843146864
"2551","svp.31H02","3347",1.994176791576,0.0230663687555013
"2566","Tk.65E12","2492",1.80019928679023,0.0359145882110278
"2573","tll.31H09","2630",2.55999571430107,0.00523367270489135
"2580","tna.59F09","1772",2.59259411510605,0.00476275572660336
"2582","tna.59F09","2022",2.16173857095545,0.0153191664000177
"2587","tna.59F09","5151",2.08106991966853,0.0187137533346834
"2589","tna.59G03","1992",3.16139319159554,0.000785081954109808
"2596","trpl.20F02","1866",1.83797807818699,0.0330328178274565
"2608","tup.76A04","4166",1.72050557562259,0.0426702905254301
"2609","tup.76B03","1750",1.85117726224718,0.0320720278794392
"2610","tup.76B03","669",2.14335629295042,0.0160422499146828
"2623","Ubx.31D01","772",1.90251935215103,0.0285516456644452
"2627","Ubx.31D08","1754",2.5893199623903,0.00480828471506666
"2635","Ubx.31F12","1699",2.15875085499459,0.0154347505345587
"2636","Ubx.31F12","1851",1.64609268589629,0.0498723390301698
"2645","Ubx.31H10","3512",1.70059986596202,0.044509074678031
"2646","Ubx.32A10","1265",2.69016412484742,0.00357084428564247
"2651","Ubx.32A10","3724",1.90251935215103,0.0285516456644452
"2654","Ubx.32B10","1171",2.10825687436369,0.0175043880462378
"2663","Ubx.32C10","4636",1.71079167837147,0.0435597881597228
"2676","Ubx.39A02","2084",2.16200102665658,0.0153090485289388
"2677","Ubx.39A02","277",2.82014188205935,0.00240012100119476
"2687","vnd.69H05","928",2.9941523022109,0.00137604265167617
"2696","vnd.69H11","8477",2.11934422186071,0.0170306934870454
"2704","Vsx2.78H08","2584",1.69415101790638,0.0451182949085064
"2707","Vsx2.78H08","3125",2.27880653638316,0.0113392840940086
"2717","vvl.18G11","2176",1.88853774051968,0.0294768981361339
"2723","wb.16C01","1347",1.67244593721282,0.0472182100611794
"2724","wb.16C01","1502",1.68562743255867,0.0459337910040979
"2729","wb.16D05","1148",1.99219275462585,0.0231749564505977
"2730","wb.16D05","1149",2.05716980590921,0.01983494743064
"2732","wb.16D05","2463",2.03782161981746,0.0207838877063788
"2735","wb.16E10","355",1.67244593721282,0.0472182100611794
"2737","wb.16E10","510",1.68562743255867,0.0459337910040979
"2738","wb.16F03","2259",1.6456860713499,0.0499142040752085
"2740","wb.16H02","2726",1.96518447049409,0.0246964453448979
"2745","wb.16H08","513",1.96518447049409,0.0246964453448979
"2751","wb.17A05","5465",2.57670453405024,0.00498735864844232
"2758","wb.19E01","633",2.03782161981746,0.0207838877063788
"2759","wg.16H05","2537",1.90065098319009,0.0286738714319873
"2760","wg.16H05","297",2.26940044253025,0.0116219926543494
"2766","wg.17A10","703",2.48866664125465,0.00641115654679517
"2800","zfh1.35C07","2441",2.58277726686362,0.00490042870046721
"2803","zfh1.35C07","3678",2.28999415346587,0.0110108277853534
"2806","zfh1.36B11","1746",1.86695999914997,0.0309535870339483
"2811","zip.51A11","2061",2.37772387834422,0.00870993240504891
