"Name" "Start" "Z" "p"
"48" "acj6.67C03" "2143" 1.58529090521093 0.0564501272350254
"49" "Adar.21H11" "1772" -0.370372584729647 0.644447551044988
"50" "Adar.22G07" "86" 1.37017767646218 0.085315722508893
"51" "al.36C05" "1601" 1.76432279729564 0.038838823946575
"52" "al.36C05" "3528" -0.909040551227192 0.818335639501647
"53" "al.36C05" "502" 0.0736783902746926 0.470633147053607
"54" "AlCR2.11D02" "1371" -0.135663490111171 0.553956344256575
"55" "AlCR2.11D02" "2507" 0.490591446407433 0.311857718694064
"56" "AlCR2.67A12" "2880" -0.999016017271824 0.84110653391422
"57" "AlCR2.67A12" "4136" -1.1303050609561 0.870826148618232
"58" "AlstR.22F12" "1205" -0.495330577651448 0.689816604994575
"59" "AlstR.22F12" "3880" -1.27431577653611 0.89872423624515
"60" "AlstR.22F12" "4962" 0.839563281536539 0.200576647034181
"61" "AlstR.22H03" "2333" -0.4137400833727 0.660467765789794
"62" "AlstR.23A12" "3805" 0.190514643283285 0.424452934820783
"63" "AlstR.23A12" "5034" 0.984090870345275 0.162535417709039
"64" "AlstR.24B04" "2572" 1.7742218112539 0.038013233888696
"65" "AlstR.24B04" "2957" 0.490591446407433 0.311857718694064
"66" "AlstR.24B04" "3154" 0.978822672995762 0.163833802433296
"67" "AlstR.24B04" "3311" 0.594679755681208 0.276028778257011
"68" "amon.76F10" "1303" -1.17923757874575 0.880848206868269
"69" "amon.76F10" "2313" -0.595309370527998 0.7241816533029
"70" "amon.76F10" "3658" 1.81225997865811 0.034973017666144
"71" "amon.76F10" "4177" -0.644430360460029 0.740351798823304
"72" "amon.76F10" "808" -0.991799990809945 0.839352448921085
"73" "aop.35E11" "3354" -1.0372013860739 0.850178993877437
"74" "aop.35E11" "4585" -1.04551656688567 0.852107856103168
"75" "aop.35E11" "4679" -0.590869624198791 0.722696109949025
"76" "Appl.67B09" "1167" -0.229968578362785 0.590941906893638
"77" "apt.44E09" "2640" 0.490938886194646 0.311734836316911
"78" "apt.44E09" "4336" 1.55159229006564 0.0603799045579217
"79" "apt.49A05" "354" 1.10077446760373 0.135497413356584
"80" "apt.49G06" "2675" -1.35168488046712 0.911761928076003
"81" "apt.49G06" "563" 1.55159229006564 0.0603799045579217
"82" "apt.49G07" "174" 1.22782874827173 0.109755630669045
"83" "apt.49G07" "2240" 1.10077446760373 0.135497413356584
"84" "apt.50C12" "202" -1.29915387325596 0.903054436106439
"85" "apt.50C12" "2906" 1.00242126621865 0.158070087669911
"86" "apt.50C12" "5571" 1.22782874827173 0.109755630669045
"87" "apt.50C12" "687" -0.0434345265628209 0.517322422277953
"88" "apt.50D05" "2525" 0.490591446407433 0.311857718694064
"89" "apt.50D05" "4484" 1.10077446760373 0.135497413356584
"90" "AR-2.65D02" "2829" 0.59254624821849 0.276742430469577
"91" "AR-2.65D02" "736" 0.0446727760222617 0.482184066807196
"92" "argos.24D09" "1976" 0.121622525180579 0.451598986703082
"93" "argos.24D09" "2732" 0.490591446407433 0.311857718694064
"94" "argos.24D09" "3476" -0.525962372256156 0.700542824480745
"95" "argos.24G11" "1135" -0.658245537670026 0.74480981610629
"96" "argos.24G11" "1770" -1.59996756556726 0.945197110552739
"97" "argos.24G11" "2272" -1.0647164915994 0.856497877579481
"98" "argos.25C01" "1614" -0.924568972413228 0.822404920596524
"99" "ari-1.23G09" "1432" 1.75142497388086 0.0399363671438165
"100" "ari-1.23G09" "1732" 1.16073015768104 0.122875826781411
"101" "ase.18E07" "1223" -0.128014845040955 0.5509313874708
"102" "ase.18G09" "22" -1.0647164915994 0.856497877579481
"103" "ase.18G09" "4127" -0.128014845040955 0.5509313874708
"104" "Atf3.56D01" "204" -0.221532322052804 0.587661013817505
"105" "Atf3.56F06" "3091" -0.13425300152705 0.553398741971069
"106" "Atf3.56F06" "4434" -1.23963489932662 0.89244476691464
"107" "ato.23G12" "1033" 0.696730332812001 0.242985786110114
"108" "ato.23G12" "179" 0.302817802833962 0.381014357670712
"109" "ato.24B12" "3152" 0.696730332812001 0.242985786110114
"110" "ato.24B12" "65" 1.24312339579417 0.106911182830916
"111" "ato.24H07" "1778" 1.37017767646218 0.085315722508893
"112" "ato.24H07" "2131" -0.266388182887503 0.605029867386684
"113" "ato.24H07" "2362" -0.69242330003967 0.75566423115294
"114" "Atpalpha.64C07" "1169" 0.984090870345275 0.162535417709039
"115" "Atpalpha.64C07" "2090" 0.279781852719896 0.389822437668576
"116" "Atpalpha.64C07" "3846" -1.80558123247902 0.964508111819001
"117" "Atpalpha.66C06" "2472" 0.696730332812001 0.242985786110114
"118" "Awh.33B10" "188" 1.56406336176365 0.0589013445544861
"119" "Awh.33E06" "237" -0.856306056345391 0.804085743905352
"120" "Awh.33E06" "3896" 0.951176761794839 0.170757326435026
"121" "Awh.33G12" "2327" 1.17657696797203 0.119682197565624
"122" "Awh.33G12" "2357" -1.4410477454143 0.925214402715456
"123" "Awh.33G12" "857" 0.951176761794839 0.170757326435026
"124" "bab2.42F06" "2176" 1.15967357166465 0.123090867102308
"125" "bab2.42F06" "6507" 0.17462438800534 0.43068739208303
"126" "beat-IIa.49A12" "3240" -0.34710421087262 0.635743484935234
"127" "beat-IIa.49H08" "3747" -0.928240475940918 0.823358578550547
"128" "beat-IIa.49H08" "4046" 0.91401623158812 0.180354158391444
"129" "beat-IIa.49H08" "502" 0.696730332812001 0.242985786110114
"130" "beat-IIa.50B09" "2703" 0.490591446407433 0.311857718694064
"131" "beat-IIa.50B09" "4035" 1.00782874070814 0.156768342888385
"132" "beat-IIa.50B09" "4298" -0.0660331762244063 0.526324293860753
"133" "beat-IIa.50B09" "4412" -0.7566380870377 0.77536664171242
"134" "beat-IIa.50B09" "4580" -0.00172208504711538 0.500687012196177
"135" "beat-IIa.50B09" "5645" 1.24312339579417 0.106911182830916
"136" "beat-IIa.50B12" "1008" 0.490591446407433 0.311857718694064
"137" "beat-IIa.50B12" "1901" -0.602122866248402 0.726453822663836
"138" "beat-IIa.50B12" "3661" 1.79979214671885 0.0359467322324354
"139" "beat-IIa.50B12" "4078" 1.10077446760373 0.135497413356584
"140" "beat-IIa.50B12" "539" 1.24312339579417 0.106911182830916
"141" "beat-IIIc.47G07" "2344" 0.490591446407433 0.311857718694064
"142" "beat-IIIc.47G07" "2523" 0.28175636730506 0.389065164883988
"143" "beat-IIIc.48F12" "4079" 0.849230744035884 0.197876454560444
"144" "beat-IIIc.48F12" "423" -1.19797933898289 0.88453746974442
"145" "beat-IIIc.48F12" "515" 0.931408133222179 0.175821242656119
"146" "beat-IIIc.48F12" "5837" 0.573781110107268 0.283057966527573
"147" "beat-IIIc.49C07" "1075" 0.573781110107268 0.283057966527573
"148" "beat-IIIc.49C07" "5432" 0.490591446407433 0.311857718694064
"149" "beat-IIIc.49C07" "5615" 0.0161955526659457 0.493539191728936
"150" "beat-IIIc.49D08" "2950" -0.909040551227192 0.818335639501647
"151" "beat-IIIc.49D08" "52" 0.484600242576429 0.313979970798791
"152" "beat-IIIc.49D08" "649" -1.06990094661906 0.857668051515169
"153" "beat-IIIc.49F06" "1947" -0.846854598411858 0.801461914317762
"154" "beat-IIIc.49F06" "5040" 0.980584663857774 0.163398800079121
"155" "beat-IIIc.49F06" "5051" -1.50346444942583 0.933640341121499
"156" "beat-IIIc.49H10" "288" 0.490591446407433 0.311857718694064
"157" "beat-IIIc.49H10" "3531" 2.32333154939191 0.0100806741062613
"158" "beat-IIIc.49H10" "5035" 0.902315246322517 0.183444714395791
"159" "beat-IIIc.49H10" "5288" 0.827557137929833 0.203960675346469
"160" "beat-IIIc.49H10" "862" -0.780638549143993 0.782492443833565
"161" "beat-Vb.48A09" "1367" 0.121762612140654 0.451543512378225
"162" "beat-Vb.49B04" "202" -0.473639712848768 0.682121574489109
"163" "beat-Vb.49B04" "3876" -0.0858370429546233 0.534202020442199
"164" "ben.64G01" "2037" -0.188262699862717 0.574664638154831
"165" "ben.64G01" "203" 1.25756435576298 0.104274675477431
"166" "ben.64G01" "4246" 0.185670998916044 0.426351386171027
"167" "ben.64G01" "4448" -0.678310897879617 0.751212704823051
"168" "ben.64G01" "5282" -1.07420570708235 0.858634752461179
"169" "bi.11E08" "1472" -0.153952963459075 0.561176588475091
"170" "bi.11E08" "1526" 0.268439297017482 0.394180597228141
"171" "bi.11E08" "852" 0.58379688147731 0.27967848831026
"172" "bi.11E08" "866" -0.909040551227192 0.818335639501647
"173" "bib.65A06" "457" -0.309464596562838 0.621515930439433
"174" "bin.40F05" "3731" 0.809858738486675 0.209010684359256
"175" "bin.40F05" "4152" 0.977075454456255 0.16426589924837
"176" "bin.40F05" "938" 0.696730332812001 0.242985786110114
"177" "bin.41E05" "1147" 0.809858738486675 0.209010684359256
"178" "bin.41E05" "1568" 0.977075454456255 0.16426589924837
"179" "bin.41E05" "2744" 1.0848463873702 0.138994848237925
"180" "Brf.17E06" "1192" -0.20982163863524 0.583096558105384
"181" "Brf.17E06" "1556" 0.36271746349723 0.358407976461272
"182" "Brf.17E06" "2235" 0.740280350747181 0.229564950575686
"183" "Brf.17E06" "2764" -0.924568972413228 0.822404920596524
"184" "Brf.17E06" "4203" -0.181781670701478 0.572122965242931
"185" "Brf.17E06" "4294" -1.31330366710238 0.905459678325199
"186" "Brf.17E06" "4735" 1.54943990681074 0.0606380034076234
"187" "Btk29A.26A06" "1026" 0.948115534499678 0.171535320360679
"188" "Btk29A.26A06" "2159" 1.04555587193617 0.147883066009474
"189" "Btk29A.27A01" "1942" 0.407464959750536 0.341833262424903
"190" "Btk29A.27A01" "4261" -0.585150155933275 0.720776621725732
"191" "Btk29A.27A01" "6343" -0.909040551227192 0.818335639501647
"192" "Btk29A.37A12" "980" 1.3036920994471 0.096169292125626
"193" "CadN.31G01" "1414" -0.846854598411858 0.801461914317762
"194" "CadN.31G01" "4753" -0.87906687386385 0.810317491207092
"195" "CadN.31G11" "1345" -0.774885463809885 0.780796328830765
"196" "CadN.31G11" "2911" -0.459849055495323 0.677187715351881
"197" "CadN.31G11" "3502" -0.909040551227192 0.818335639501647
"198" "CadN.32C01" "1700" 0.696730332812001 0.242985786110114
"199" "CadN.32C01" "3785" 0.739234166777236 0.22988240858449
"200" "CadN.32C08" "1024" -1.00802328872538 0.843278358927552
"201" "CadN.32C08" "3613" 0.540266870954727 0.294506500937874
"202" "CadN.32C08" "3655" -0.599869665750146 0.725703449973207
"203" "CadN.32C08" "3762" -0.0547388704498301 0.52182674918534
"204" "CadN.32C08" "4460" 0.0112048630314763 0.495529999924806
"205" "CadN.32D06" "2395" -0.254512235710802 0.600450073738729
"206" "CadN.32D06" "2863" -1.19109466718021 0.883191788418718
"207" "CadN.32D06" "3928" -0.412239713722604 0.659918134401206
"208" "CadN.32D06" "4269" -0.490409443077296 0.68807790207327
"209" "CadN.32D07" "1576" -0.0216657091680798 0.508642691265937
"210" "CadN.32D07" "1610" 0.370045297240797 0.355674369929944
"211" "CadN.32D11" "2915" -0.543197865446344 0.706503211945844
"212" "CadN.32D11" "3687" -0.683104077990548 0.752729460617902
"213" "CadN.32D11" "506" 0.0112048630314763 0.495529999924806
"214" "CadN.32D12" "1023" -1.06150332332441 0.855769388295337
"215" "CadN.32E02" "1522" -1.76107802972762 0.960887401487373
"216" "CadN.32E02" "2753" 1.29437517609388 0.0977679304492921
"217" "CadN.32E02" "3507" 1.24312339579417 0.106911182830916
"218" "CadN.32E04" "3772" 1.15967357166465 0.123090867102308
"219" "CadN.32E04" "589" 2.18177824463625 0.0145629514708639
"220" "CadN.32E09" "1491" 0.490591446407433 0.311857718694064
"221" "CadN.32E09" "2986" -0.44831866425281 0.673038383756924
"222" "CadN.32E09" "3904" -0.141199137391234 0.556143686244537
"223" "CadN.32E10" "1558" 0.294717974054519 0.384104665708994
"224" "CadN.32E10" "1828" -1.24160536736234 0.892808899763878
"225" "CadN.32E10" "3711" 0.00838364048520374 0.496655450525661
"226" "CadN.32E10" "423" -1.19797933898289 0.88453746974442
"227" "CadN.32F03" "2495" 0.127773412850906 0.449164145521546
"228" "CadN.32F03" "4719" 2.18177824463625 0.0145629514708639
"229" "CadN.32F11" "2635" 0.490591446407433 0.311857718694064
"230" "CadN.32F11" "3999" 1.31127857240125 0.0948818324882697
"231" "CadN.32F11" "4259" 1.10077446760373 0.135497413356584
"232" "CadN.32F11" "4378" 0.147741412140431 0.441273424041161
"233" "Camta.56G08" "746" -1.06150332332441 0.855769388295337
"234" "cas.71G07" "1155" -0.415874626421157 0.661249126275463
"235" "cas.71G07" "2069" 0.809858738486675 0.209010684359256
"236" "cas.71G07" "2247" 1.10077446760373 0.135497413356584
"237" "cas.71G07" "3973" -0.347027906669637 0.635714823225862
"238" "cas.71G07" "3990" 0.948115534499678 0.171535320360679
"239" "cas.71G07" "4303" -0.850526101939548 0.802483672563033
"240" "cas.71G07" "738" 0.597883437441034 0.274958855968395
"241" "CASK.64E06" "1946" 0.305439214975002 0.380015829297114
"242" "CASK.64H02" "1981" 0.882809824953468 0.188669515595434
"243" "Cbp53E.67C01" "1879" -0.566787913469888 0.714570858391254
"244" "Cbp53E.67C01" "2798" 1.8463809387377 0.0324184564567116
"245" "Cbp53E.67C01" "4159" 1.79819201646219 0.0360732921390179
"246" "CcapR.64E05" "1083" 1.15967357166465 0.123090867102308
"247" "CcapR.64E05" "1695" 1.31127857240125 0.0948818324882697
"248" "CcapR.64E05" "235" 0.437468903806773 0.330885661492544
"249" "CcapR.64E05" "2791" 1.7742218112539 0.038013233888696
"250" "CcapR.64E05" "946" -0.314812610911313 0.62354803193975
"251" "CcapR.64G09" "3178" -0.500198775769365 0.691532439852178
"252" "Ccn.53C04" "2916" 1.10077446760373 0.135497413356584
"253" "Ccn.53C04" "423" 0.568857886650881 0.284726293467596
"254" "Ccn.53C09" "2947" 0.232047545165654 0.408250542879256
"255" "Ccn.53E06" "199" -0.354436571326452 0.63849413441745
"256" "Ccn.53F07" "1133" -0.893082576758106 0.814093523630626
"257" "Ccn.53F07" "3212" 1.88017085730803 0.0300423980046991
"258" "Ccn.53F07" "4401" 0.485099193692286 0.313802991997088
"259" "Ccn.53F07" "4535" 1.15967357166465 0.123090867102308
"260" "CG10205.48G09" "2615" 1.22782874827173 0.109755630669045
"261" "CG10205.48G09" "4657" 1.08665488961895 0.138594678596204
"262" "CG10205.48G09" "4674" -1.87802344091445 0.969811020782811
"263" "CG10205.58D09" "3124" -0.290342594140731 0.61422292193726
"264" "CG10440.55C09" "1852" 0.178227667962535 0.429272090840254
"265" "CG10440.55C09" "357" 1.15967357166465 0.123090867102308
"266" "CG10440.55C09" "525" 0.696730332812001 0.242985786110114
"267" "CG10440.55C09" "770" 0.490591446407433 0.311857718694064
"268" "CG11071.40D01" "3234" 0.490591446407433 0.311857718694064
"269" "CG11206.48E02" "3660" -1.29915387325596 0.903054436106439
"270" "CG11206.58D07" "249" 0.821678305429797 0.205630004765511
"271" "CG11206.58D07" "2896" -0.015496309804089 0.506181885754901
"272" "CG11206.58D07" "3211" 0.437538045578654 0.330860595403889
"273" "CG11206.58D07" "4554" 1.31576246500365 0.0941268905596863
"274" "CG11206.58D07" "4593" 1.46865017467313 0.0709638491359639
"275" "CG11221.48E07" "969" 1.70101762031235 0.0444698392595584
"276" "CG11221.49F12" "1218" 0.785179937839884 0.216174038199795
"277" "CG11221.49F12" "1503" 0.309778525011675 0.378364691695673
"278" "CG11221.49F12" "4332" -0.707832802541653 0.760475453332856
"279" "CG11317.47F11" "1004" 0.488780592277475 0.312498519768276
"280" "CG11317.47F11" "1322" 1.18852007071464 0.117314288606982
"281" "CG12029.41H09" "2209" 0.984090870345275 0.162535417709039
"282" "CG12605.39F01" "14" 0.796927536480711 0.212746558683956
"283" "CG12605.40E07" "565" 0.178699988907097 0.429086638947423
"284" "CG12605.41B06" "1523" -1.2540805359394 0.895093632877237
"285" "CG12605.41B06" "4135" -0.480028209241226 0.684396332718736
"286" "CG13479.81A06" "126" -0.444627800101783 0.671705623121542
"287" "CG13479.81A06" "2438" 2.27934746152734 0.0113232093967329
"288" "CG13479.81A06" "3141" 0.296941630392553 0.383255536162333
"289" "CG13579.18D04" "192" -0.850526101939548 0.802483672563033
"290" "CG13579.18D04" "1975" 0.852453005745627 0.196981355686697
"291" "CG13579.18D04" "2536" 0.585840744249271 0.278991270256095
"292" "CG13624.60A09" "2535" -1.49600010626633 0.932673186258066
"293" "CG13624.60A09" "3726" 1.26216200296232 0.103445249106999
"294" "CG13624.60A09" "3931" 0.800952542009074 0.211579560363784
"295" "CG13624.60A09" "5507" -0.909040551227192 0.818335639501647
"296" "CG14509.55D02" "1608" 1.34774430670619 0.0888703181223695
"297" "CG14509.55D02" "700" 0.778110320519087 0.218251989494626
"298" "CG14509.55F01" "1621" 0.415368003951574 0.33893626285231
"299" "CG14509.55F01" "2382" 0.270848835459889 0.393253648947599
"300" "CG14509.55F01" "605" -1.20140049869905 0.885202058609323
"301" "CG15270.55D07" "1529" 1.29437517609388 0.0977679304492921
"302" "CG15270.55D07" "1547" 0.973157606375244 0.165237488500021
"303" "CG15270.55D07" "1628" 1.16056776670545 0.122908860054126
"304" "CG15270.55D07" "7375" 0.69654164195699 0.243044844145123
"305" "CG15765.49D10" "1704" -0.635092172124963 0.737315848956105
"306" "CG15765.49D10" "5124" -0.364906870362663 0.642409537185168
"307" "CG16778.39H06" "209" 0.750643024576879 0.226433760305742
"308" "CG16778.39H06" "2238" 1.66109340557923 0.0483473443431324
"309" "CG16779.79C06" "1270" -0.388132235782612 0.651040911224927
"310" "CG17181.41E04" "1091" -0.198275386252375 0.578585195846649
"311" "CG2016.47A09" "144" 0.637032588943647 0.262051808162179
"312" "CG2016.47A09" "192" 1.81132099424216 0.0350455888589583
"313" "CG2016.47A09" "62" 0.804632328267623 0.210515940466362
"314" "CG2016.47A09" "875" 0.720907417085629 0.235483239559257
"315" "CG30106.23H07" "1315" 0.0288194415126343 0.48850429761724
"316" "CG30106.23H07" "2467" 0.18336983884785 0.42725391985585
"317" "CG31031.14B12" "661" -1.19109466718021 0.883191788418718
"318" "CG31646.48C04" "2293" 1.31652931882256 0.0939982222725015
"319" "CG31714.72G05" "3514" 1.28301901168359 0.0997427077515394
"320" "CG31859.78A05" "4336" -0.502161601234256 0.692223074416777
"321" "CG31859.78A05" "4613" -0.7566380870377 0.77536664171242
"322" "CG32204.58F12" "1712" -0.485022100069084 0.686169665561648
"323" "CG32204.58F12" "2564" 0.885661238854974 0.187900050639425
"324" "CG32204.58F12" "2641" 0.696730332812001 0.242985786110114
"325" "CG32204.58F12" "465" 0.704837657045355 0.240455635454233
"326" "CG32204.58F12" "825" 1.05295881279152 0.146179934627317
"327" "CG32432.50B07" "1797" 0.320973187796147 0.374115354882947
"328" "CG32432.50B07" "2341" 0.490591446407433 0.311857718694064
"329" "CG32432.50B07" "2655" 0.23589330490505 0.406757731790341
"330" "CG32432.50B07" "3056" 0.728554740846852 0.233137036051876
"331" "CG32432.50B07" "3529" 0.490591446407433 0.311857718694064
"332" "CG32432.58D05" "1738" 1.52283660956623 0.0638997941493311
"333" "CG32432.58D05" "3099" -0.385359462436953 0.650014443981938
"334" "CG32432.58D05" "3509" -0.268374481192382 0.605794459849085
"335" "CG32432.58D05" "577" 0.728554740846852 0.233137036051876
"336" "CG3257.54G06" "460" -1.26854339921061 0.897698018722376
"337" "CG32809.55C12" "13" -0.340144908031457 0.63312629795062
"338" "CG32809.55C12" "204" 0.943530883811501 0.172704713020663
"339" "CG32809.55C12" "3261" -1.19797933898289 0.88453746974442
"340" "CG32809.55C12" "3465" -1.19797933898289 0.88453746974442
"341" "CG32809.55C12" "35" 0.33100685479197 0.370319653889685
"342" "CG3822.49G09" "277" -0.321722015876976 0.626168351185176
"343" "CG3822.49G09" "507" 1.98036069765847 0.0238315064489833
"344" "CG3967.58H02" "2759" -1.24160536736234 0.892808899763878
"345" "CG4168.48B08" "1651" 0.779077190999401 0.217967122644093
"346" "CG4168.48B08" "3458" 0.43964786568221 0.330096083657161
"347" "CG4168.48E10" "1394" -0.254512235710802 0.600450073738729
"348" "CG4168.48E10" "18851" 0.0258322904194347 0.489695553203461
"349" "CG4168.48E10" "874" 0.194449074939445 0.422912133450951
"350" "CG4168.51D01" "184" -0.235898912221743 0.593244443822253
"351" "CG42342.55E02" "1599" -0.424956689720265 0.66456587623971
"352" "CG42342.55E02" "2099" -0.120873348281062 0.548104323823072
"353" "CG4288.73H08" "1564" 0.655190337566161 0.256172607307846
"354" "CG4288.73H08" "45" -0.231294181055089 0.591456866507518
"355" "CG43066.55E03" "1043" 0.708255744533782 0.239393227184676
"356" "CG43066.55E03" "1457" 0.984090870345275 0.162535417709039
"357" "CG43066.55E03" "3030" -1.62999976335236 0.948449226502207
"358" "CG4575.82H01" "5736" 0.181840450049569 0.427853969570493
"359" "CG4872.53A03" "21" -1.18378566713096 0.881751041350564
"360" "CG4872.53A03" "865" -0.0722139171880045 0.528784165111845
"361" "CG4872.53C12" "2740" -0.506762904671697 0.693839406354674
"362" "CG4872.53C12" "3137" 1.46607483312729 0.071313950551087
"363" "CG4872.53C12" "3276" -0.0687342237165705 0.527399411987096
"364" "CG6495.52B05" "1064" 1.69463359515451 0.0450724749464712
"365" "CG6495.52B05" "10" -0.247392082359825 0.597697599424822
"366" "CG6495.52B05" "1510" -0.895487196988964 0.814736646601197
"367" "CG6495.52B05" "3441" 0.742995700815656 0.228742141645906
"368" "CG6495.52B05" "3975" -0.0165316703178737 0.506594881861481
"369" "CG6495.52B05" "4102" 0.656237766986827 0.255835576193931
"370" "CG7720.73F03" "1245" 0.598844496623332 0.27463829332428
"371" "CG7720.73F03" "3913" -0.063866025598653 0.525461547663203
"372" "CG7720.73F03" "524" -2.08736262792312 0.981572316245396
"373" "CG7918.72D10" "10456" -0.7566380870377 0.77536664171242
"374" "CG7918.72D10" "10464" 1.78346749845424 0.0372551170643631
"375" "CG7918.72D10" "10654" 1.17657696797203 0.119682197565624
"376" "CG7918.72D10" "10836" 0.326573425591052 0.371995272855434
"377" "CG7918.72D10" "1316" -0.289479400776021 0.613892729386253
"378" "CG7918.72D10" "13547" 0.481499798071585 0.31508066160521
"379" "CG7918.72D10" "2238" 0.908129656921217 0.181904861651863
"380" "CHES-1-like.42C12" "2648" -1.48501985434457 0.931230717613261
"381" "CHES-1-like.42C12" "4000" 0.254892352296493 0.399403121603847
"382" "CHES-1-like.42C12" "4956" -0.500198775769365 0.691532439852178
"383" "CHES-1-like.42C12" "908" -0.349568373208534 0.63666867515918
"384" "chinmo.39F02" "413" 0.656237766986827 0.255835576193931
"385" "chinmo.39F02" "661" 1.22127315980702 0.110991306100135
"386" "chinmo.42C04" "2135" 0.490591446407433 0.311857718694064
"387" "chinmo.42C04" "3648" 1.69147415863087 0.0453731395902685
"388" "chinmo.42C04" "4158" 0.490591446407433 0.311857718694064
"389" "chinmo.42E08" "1074" 0.984090870345275 0.162535417709039
"390" "chinmo.42E08" "1709" 1.55347103839797 0.06015532153679
"391" "chinmo.42E08" "424" -0.0996084149342038 0.539672393548127
"392" "chinmo.42E08" "5846" 2.56113629855256 0.00521652081195596
"393" "chinmo.42E08" "6605" -0.681588602770779 0.75225043815261
"394" "chn.25F10" "1977" 1.10077446760373 0.135497413356584
"395" "chn.25F10" "311" 1.52283660956623 0.0638997941493311
"396" "chn.25F10" "476" -1.39306084435581 0.918199303833119
"397" "chn.25F10" "482" 0.420442958153758 0.337080945823972
"398" "chn.27A10" "3357" 0.314843247509101 0.376440336775201
"399" "chn.27A10" "4166" 1.52283660956623 0.0638997941493311
"400" "chn.27A10" "4331" -1.39306084435581 0.918199303833119
"401" "chn.27A10" "4337" 0.420442958153758 0.337080945823972
"402" "cnc.40C01" "2599" 1.01964769601002 0.153947787916161
"403" "cnc.40C01" "3552" 0.0361576300583095 0.485578335097872
"404" "cnc.40D06" "3242" 0.490591446407433 0.311857718694064
"405" "cnc.40E09" "2045" 0.490591446407433 0.311857718694064
"406" "crb.20H11" "284" 1.55739716984147 0.0596881088403124
"407" "crb.20H11" "294" -0.315646019369119 0.623864398185394
"408" "CrebA.64D11" "1899" 0.888770820494767 0.187063130448548
"409" "CrebA.64D11" "2625" 0.437468903806773 0.330885661492544
"410" "cry.64C09" "11071" 0.107232943435221 0.457302090508636
"411" "cry.66C07" "147" -1.25518176432569 0.895293608082444
"412" "cry.66C07" "782" 1.15967357166465 0.123090867102308
"413" "ct.35A02" "1383" 0.881062902323248 0.189141887489129
"414" "ct.35A02" "1514" -0.201691114793889 0.579920895388312
